0 0 0 0 -0.0592992
0.05 0 0 0 -0.0592992
0.1 0 0 0 -0.0603861
0.15 0 0 0 -0.0608089
0.2 0 0 0 -0.0604044
0.25 0 0 0 -0.0596293
0.3 0 0 0 -0.0437393
0.35 0 0 0 -0.0441386
0.4 0 0 0 -0.0464846
0.45 0 0 0 -0.0433317
0.5 0 0 0 -0.0407452
0.55 0 0 0 -0.0370726
0.6 0 0 0 -0.033125
0.65 0 0 0 -0.0287495
0.7 0 0 0 -0.0240941
0.75 0 0 0 -0.0191742
0.8 0 0 0 -0.0140458
0.85 0 0 0 -0.00874609
0.9 0 0 0 -0.00331858
0.95 0 0 0 0.00219576
1 0 0 0 0.0077548
1.05 0 0 0 0.0133167
1.1 0 0 0 0.0188397
1.15 0 0 0 0.0242823
1.2 0 0 0 0.0296036
1.25 0 0 0 0.0347633
1.3 0 0 0 0.0397225
1.35 0 0 0 0.0444434
1.4 0 0 0 0.0488896
1.45 0 0 0 0.0530268
1.5 0 0 0 0.0568225
1.55 0 0 0 0.0602464
1.6 0 0 0 0.0632705
1.65 0 0 0 0.0658704
1.7 0 0 0 0.0680164
1.75 0 0 0 0.069709
1.8 0 0 0 0.0709025
1.85 0 0 0 0.0715838
1.9 0 0 0 0.0718898
1.95 0 0 0 0.0715596
2 0 0 0 0.0715596
0 0.05 0 0 -0.0579001
0.05 0.05 0 0 -0.0579001
0.1 0.05 0 0 -0.0582938
0.15 0.05 0 0 -0.0578646
0.2 0.05 0 0 -0.0569707
0.25 0.05 0 0 -0.0551509
0.3 0.05 0 0 -0.0527219
0.35 0.05 -0.00162981 0.000686199 -0.0441386
0.4 0.05 -0.00192853 0.000554187 -0.0464846
0.45 0.05 -0.00253089 0.000446251 -0.0433317
0.5 0.05 -0.00290736 0.000342767 -0.0407452
0.55 0.05 -0.00326367 0.000276195 -0.0370726
0.6 0.05 -0.00355232 0.000228734 -0.033125
0.65 0.05 -0.00380575 0.000192948 -0.0287495
0.7 0.05 -0.0040208 0.000162628 -0.0240941
0.75 0.05 -0.00420289 0.000134802 -0.0191742
0.8 0.05 -0.00435181 0.000107941 -0.0140458
0.85 0.05 -0.00446825 8.13737e-05 -0.00874609
0.9 0.05 -0.00455202 5.48415e-05 -0.00331858
0.95 0.05 -0.00460309 2.82857e-05 0.00219576
1 0.05 -0.0046214 1.7465e-06 0.0077548
1.05 0.05 -0.00460701 -2.46893e-05 0.0133167
1.1 0.05 -0.0045601 -5.09086e-05 0.0188397
1.15 0.05 -0.00448101 -7.67841e-05 0.0242823
1.2 0.05 -0.00437025 -0.000102178 0.0296036
1.25 0.05 -0.0042285 -0.000126945 0.0347633
1.3 0.05 -0.00405661 -0.000150935 0.0397225
1.35 0.05 -0.00385564 -0.000173993 0.0444434
1.4 0.05 -0.00362683 -0.000195966 0.0488896
1.45 0.05 -0.00337162 -0.0002167 0.0530268
1.5 0.05 -0.00309165 -0.000236058 0.0568225
1.55 0.05 -0.00278873 -0.000253899 0.0602464
1.6 0.05 -0.00246493 -0.000270104 0.0632705
1.65 0.05 -0.00212242 -0.000284292 0.0658704
1.7 0.05 -0.00176476 -0.000296152 0.0680164
1.75 0.05 -0.0013945 -0.00030214 0.069709
1.8 0.05 -0.0010198 -0.000297665 0.0709025
1.85 0.05 -0.000663302 -0.000274361 0.0715838
1.9 0.05 -0.000337236 -0.00021956 0.0718898
1.95 0.05 -0.000118979 -0.000118442 0.0715596
2 0.05 0 0 0.0715596
0 0.1 0 0 -0.0579001
0.05 0.1 -0.000149085 0.000151698 -0.0579001
0.1 0.1 -0.000424535 0.000284501 -0.0582938
0.15 0.1 -0.00083993 0.000373481 -0.0578646
0.2 0.1 -0.00132247 0.000451719 -0.0569707
0.25 0.1 -0.00186241 0.00056565 -0.0551509
0.3 0.1 -0.00251869 0.000796033 -0.0527219
0.35 0.1 -0.00322447 0.00133719 -0.0479412
0.4 0.1 -0.00362807 0.00111069 -0.0467627
0.45 0.1 -0.00423004 0.000953411 -0.0433995
0.5 0.1 -0.00472545 0.000788232 -0.040452
0.55 0.1 -0.0052152 0.000669238 -0.0367443
0.6 0.1 -0.00564294 0.000572571 -0.0327958
0.65 0.1 -0.00602674 0.000491718 -0.0284534
0.7 0.1 -0.0063584 0.000418188 -0.0238375
0.75 0.1 -0.00664097 0.000348147 -0.0189599
0.8 0.1 -0.006873 0.000279317 -0.0138742
0.85 0.1 -0.00705466 0.00021074 -0.00861727
0.9 0.1 -0.00718543 0.000142049 -0.00323239
0.95 0.1 -0.00726511 7.32226e-05 0.00223944
1 0.1 -0.00729356 4.41096e-06 0.00775615
1.05 0.1 -0.00727085 -6.41421e-05 0.013276
1.1 0.1 -0.00719726 -0.000132139 0.0187573
1.15 0.1 -0.0070733 -0.00019925 0.0241588
1.2 0.1 -0.00689975 -0.000265117 0.0294396
1.25 0.1 -0.00667766 -0.000329366 0.03456
1.3 0.1 -0.00640836 -0.000391607 0.0394809
1.35 0.1 -0.00609347 -0.000451435 0.0441648
1.4 0.1 -0.00573492 -0.000508443 0.0485757
1.45 0.1 -0.00533498 -0.000562218 0.0526795
1.5 0.1 -0.0048962 -0.000612355 0.0564442
1.55 0.1 -0.00442154 -0.000658417 0.05984
1.6 0.1 -0.0039143 -0.000699904 0.0628405
1.65 0.1 -0.00337862 -0.000735733 0.0654203
1.7 0.1 -0.00281907 -0.000764214 0.0675648
1.75 0.1 -0.00224031 -0.000778802 0.0692584
1.8 0.1 -0.00165688 -0.000768503 0.0704644
1.85 0.1 -0.00110001 -0.000712741 0.0711843
1.9 0.1 -0.000585944 -0.000581851 0.0715668
1.95 0.1 -0.000221387 -0.000336174 0.0712295
2 0.1 0 0 0.0712295
0 0.15 0 0 -0.0574991
0.05 0.15 -0.000271921 0.000424348 -0.0574991
0.1 0.15 -0.000721381 0.000739932 -0.0578855
0.15 0.15 -0.00135566 0.00093678 -0.0573547
0.2 0.15 -0.00206144 0.00108128 -0.0564288
0.25 0.15 -0.00279999 0.00123925 -0.0546864
0.3 0.15 -0.00356685 0.00146109 -0.0526095
0.35 0.15 -0.00416146 0.00176027 -0.0490109
0.4 0.15 -0.00464205 0.00164268 -0.0471528
0.45 0.15 -0.00524134 0.00150783 -0.0439354
0.5 0.15 -0.00579031 0.00133159 -0.0408215
0.55 0.15 -0.00633418 0.00117625 -0.0370853
0.6 0.15 -0.00682597 0.00103133 -0.033079
0.65 0.15 -0.00727171 0.000897484 -0.0287004
0.7 0.15 -0.00766126 0.000768606 -0.0240471
0.75 0.15 -0.00799469 0.000642117 -0.0191354
0.8 0.15 -0.00826946 0.000516027 -0.0140156
0.85 0.15 -0.0084849 0.000389591 -0.00872465
0.9 0.15 -0.00864008 0.000262583 -0.0033056
0.95 0.15 -0.00873455 0.000135165 0.00220055
1 0.15 -0.00876802 7.70029e-06 0.00775164
1.05 0.15 -0.00874052 -0.000119326 0.0133058
1.1 0.15 -0.00865233 -0.00024535 0.0188211
1.15 0.15 -0.00850404 -0.000369756 0.024256
1.2 0.15 -0.00829653 -0.000491887 0.0295697
1.25 0.15 -0.00803102 -0.00061105 0.0347218
1.3 0.15 -0.00770905 -0.000726522 0.0396733
1.35 0.15 -0.00733254 -0.000837554 0.0443864
1.4 0.15 -0.00690376 -0.000943376 0.0488248
1.45 0.15 -0.00642536 -0.0010432 0.0529542
1.5 0.15 -0.00590041 -0.00113623 0.0567425
1.55 0.15 -0.00533242 -0.00122156 0.0601596
1.6 0.15 -0.00472534 -0.00129806 0.0631792
1.65 0.15 -0.00408419 -0.00136364 0.0657751
1.7 0.15 -0.00341446 -0.00141411 0.0679333
1.75 0.15 -0.00272201 -0.00144012 0.0696396
1.8 0.15 -0.00202305 -0.00142306 0.0708561
1.85 0.15 -0.00135318 -0.00132611 0.0715723
1.9 0.15 -0.000730358 -0.00109744 0.0719555
1.95 0.15 -0.000281326 -0.000664544 0.0715262
2 0.15 0 0 0.0715262
0 0.2 0 0 -0.0579074
0.05 0.2 -0.000336475 0.00082447 -0.0579074
0.1 0.2 -0.000873731 0.00136752 -0.0584002
0.15 0.2 -0.00161513 0.0016867 -0.0578948
0.2 0.2 -0.00241687 0.00188301 -0.0570158
0.25 0.2 -0.00323159 0.00203696 -0.0553923
0.3 0.2 -0.00402122 0.00218189 -0.0533996
0.35 0.2 -0.00466524 0.00232661 -0.0504669
0.4 0.2 -0.00523509 0.00222427 -0.0480569
0.45 0.2 -0.00584496 0.00208329 -0.0448202
0.5 0.2 -0.006422 0.00189352 -0.0415001
0.55 0.2 -0.00698648 0.0017053 -0.0376837
0.6 0.2 -0.00750567 0.00151606 -0.0335851
0.65 0.2 -0.00797864 0.00133029 -0.0291397
0.7 0.2 -0.00839516 0.00114498 -0.0244211
0.75 0.2 -0.00875297 0.000959254 -0.0194484
0.8 0.2 -0.0090487 0.000772076 -0.0142678
0.85 0.2 -0.00928089 0.000583304 -0.00891616
0.9 0.2 -0.0094482 0.000393123 -0.00343596
0.95 0.2 -0.00954991 0.000202038 0.00213165
1 0.2 -0.0095856 1.07204e-05 0.00774435
1.05 0.2 -0.0095552 -0.000180036 0.0133599
1.1 0.2 -0.00945895 -0.000369361 0.0189362
1.15 0.2 -0.00929743 -0.000556319 0.0244312
1.2 0.2 -0.00907156 -0.000739922 0.0298036
1.25 0.2 -0.00878259 -0.00091913 0.0350128
1.3 0.2 -0.00843216 -0.00109286 0.0400193
1.35 0.2 -0.00802228 -0.00125997 0.0447849
1.4 0.2 -0.00755536 -0.00141931 0.049273
1.45 0.2 -0.00703425 -0.00156967 0.0534488
1.5 0.2 -0.00646222 -0.0017098 0.0572799
1.55 0.2 -0.0058431 -0.00183829 0.0607359
1.6 0.2 -0.00518114 -0.00195331 0.0637905
1.65 0.2 -0.00448172 -0.00205171 0.0664177
1.7 0.2 -0.00375091 -0.00212702 0.0686026
1.75 0.2 -0.00299574 -0.00216579 0.0703308
1.8 0.2 -0.00223192 -0.00214355 0.0715675
1.85 0.2 -0.00149745 -0.00200464 0.0722862
1.9 0.2 -0.000811594 -0.00167192 0.0726778
1.95 0.2 -0.000314267 -0.00103346 0.0721879
2 0.2 0 0 0.0721879
0 0.25 0 0 -0.0587612
0.05 0.25 -0.00036594 0.00125978 -0.0587612
0.1 0.25 -0.00094394 0.00204215 -0.0593168
0.15 0.25 -0.00173459 0.00247878 -0.0588262
0.2 0.25 -0.00257634 0.00271215 -0.05798
0.25 0.25 -0.0034239 0.00284433 -0.0564408
0.3 0.25 -0.00423204 0.00291943 -0.0545076
0.35 0.25 -0.00493705 0.00295524 -0.0518627
0.4 0.25 -0.0055803 0.00284382 -0.0492472
0.45 0.25 -0.00622005 0.00268548 -0.0460127
0.5 0.25 -0.00682602 0.00247773 -0.0425554
0.55 0.25 -0.00740786 0.00225614 -0.0386546
0.6 0.25 -0.00794471 0.00202304 -0.0344464
0.65 0.25 -0.00843323 0.00178495 -0.0299012
0.7 0.25 -0.00886464 0.00154178 -0.0250781
0.75 0.25 -0.00923567 0.00129443 -0.0200011
0.8 0.25 -0.00954274 0.00104311 -0.0147142
0.85 0.25 -0.00978396 0.000788483 -0.00925513
0.9 0.25 -0.00995775 0.000531314 -0.00366623
0.95 0.25 -0.0100632 0.000272558 0.00201082
1 0.25 -0.0100998 1.32701e-05 0.00773326
1.05 0.25 -0.0100674 -0.000245404 0.0134583
1.1 0.25 -0.00996608 -0.000502252 0.0191432
1.15 0.25 -0.00979651 -0.000755997 0.0247452
1.2 0.25 -0.00955953 -0.0010053 0.0302225
1.25 0.25 -0.00925638 -0.00124875 0.0355337
1.3 0.25 -0.00888869 -0.00148487 0.0406386
1.35 0.25 -0.00845847 -0.00171214 0.0454982
1.4 0.25 -0.00796817 -0.00192895 0.0500753
1.45 0.25 -0.00742069 -0.00213366 0.0543343
1.5 0.25 -0.00681939 -0.00232451 0.058242
1.55 0.25 -0.00616819 -0.00249957 0.0617673
1.6 0.25 -0.00547149 -0.00265631 0.064883
1.65 0.25 -0.00473471 -0.00279047 0.0675626
1.7 0.25 -0.00396418 -0.00289362 0.0697876
1.75 0.25 -0.00316996 -0.0029476 0.0715337
1.8 0.25 -0.00236461 -0.00291948 0.0728164
1.85 0.25 -0.00158697 -0.00273692 0.0735358
1.9 0.25 -0.000860014 -0.00229366 0.073931
1.95 0.25 -0.000332804 -0.00143357 0.0733884
2 0.25 0 0 0.0733884
0 0.3 0 0 -0.0602617
0.05 0.3 -0.000378161 0.00171942 -0.0602617
0.1 0.3 -0.000975633 0.00275218 -0.0608709
0.15 0.3 -0.00179276 0.00330703 -0.0604013
0.2 0.3 -0.00265773 0.00357416 -0.0595809
0.25 0.3 -0.00353008 0.00368399 -0.0580885
0.3 0.3 -0.00436345 0.00370126 -0.0561631
0.35 0.3 -0.00512364 0.0036584 -0.0536303
0.4 0.3 -0.00582813 0.0035147 -0.0508645
0.45 0.3 -0.00650494 0.00332293 -0.0475731
0.5 0.3 -0.00714194 0.00308441 -0.0439725
0.55 0.3 -0.00774367 0.00282294 -0.0399552
0.6 0.3 -0.00829738 0.00254271 -0.0356104
0.65 0.3 -0.00879932 0.0022505 -0.0309323
0.7 0.3 -0.00924249 0.00194816 -0.0259703
0.75 0.3 -0.00962345 0.00163786 -0.0207526
0.8 0.3 -0.00993877 0.00132091 -0.0153218
0.85 0.3 -0.0101864 0.000998761 -0.00971651
0.9 0.3 -0.0103647 0.000672792 -0.00397947
0.95 0.3 -0.0104726 0.00034444 0.00184694
1 0.3 -0.0105097 1.51731e-05 0.00771924
1.05 0.3 -0.0104755 -0.000313495 0.0135939
1.1 0.3 -0.0103704 -0.000640001 0.0194271
1.15 0.3 -0.0101947 -0.000962719 0.0251756
1.2 0.3 -0.00994932 -0.00127995 0.0307964
1.25 0.3 -0.0096354 -0.00158993 0.0362472
1.3 0.3 -0.00925453 -0.00189077 0.0414869
1.35 0.3 -0.00880868 -0.00218054 0.0464754
1.4 0.3 -0.00830025 -0.00245718 0.0511746
1.45 0.3 -0.00773215 -0.00271856 0.0555479
1.5 0.3 -0.00710775 -0.00296245 0.0595611
1.55 0.3 -0.00643102 -0.00318634 0.0631821
1.6 0.3 -0.00570644 -0.00338699 0.0663832
1.65 0.3 -0.00493965 -0.00355905 0.069136
1.7 0.3 -0.00413692 -0.00369218 0.0714248
1.75 0.3 -0.00330941 -0.00376364 0.073216
1.8 0.3 -0.0024693 -0.0037293 0.0745327
1.85 0.3 -0.00165698 -0.00350196 0.0752625
1.9 0.3 -0.000897099 -0.00294342 0.0756644
1.95 0.3 -0.000346574 -0.00185054 0.0750833
2 0.3 0 0 0.0750833
0 0.35 0 0 -0.0623282
0.05 0.35 -0.000386225 0.00218748 -0.0623282
0.1 0.35 -0.000998234 0.00347766 -0.0629732
0.15 0.35 -0.00183718 0.00415291 -0.0625133
0.2 0.35 -0.00272482 0.00445518 -0.0617012
0.25 0.35 -0.00362453 0.00454757 -0.0602211
0.3 0.35 -0.00448974 0.00451865 -0.0582759
0.35 0.35 -0.00529919 0.00441437 -0.0557603
0.4 0.35 -0.0060563 0.00422991 -0.0528808
0.45 0.35 -0.00677322 0.00399649 -0.0495062
0.5 0.35 -0.00744407 0.00371801 -0.0457624
0.55 0.35 -0.00807035 0.0034105 -0.0416056
0.6 0.35 -0.00864404 0.00307888 -0.0371001
0.65 0.35 -0.00916165 0.00272962 -0.0322567
0.7 0.35 -0.00961777 0.00236581 -0.0271201
0.75 0.35 -0.0100092 0.00199053 -0.0217227
0.8 0.35 -0.0103329 0.00160601 -0.0161069
0.85 0.35 -0.0105868 0.00121441 -0.0103129
0.9 0.35 -0.0107694 0.000817684 -0.00438416
0.95 0.35 -0.0108798 0.000417741 0.00163575
1 0.35 -0.0109172 1.64559e-05 0.00770237
1.05 0.35 -0.0108815 -0.000384293 0.013771
1.1 0.35 -0.0107727 -0.000782598 0.0197969
1.15 0.35 -0.0105913 -0.0011765 0.0257355
1.2 0.35 -0.0103379 -0.00156394 0.0315427
1.25 0.35 -0.0100138 -0.00194279 0.037175
1.3 0.35 -0.00962032 -0.00231078 0.04259
1.35 0.35 -0.00915941 -0.00266551 0.0477465
1.4 0.35 -0.00863338 -0.0030045 0.0526047
1.45 0.35 -0.00804508 -0.00332511 0.0571269
